"Date","total_precip_mm","minTemp_C","maxTemp_C","AveTemp_C"
2021-11-18,8,2.182,4.115,3.118
2021-11-19,1.6,-0.563,7.343,3.348
2021-11-20,0,-0.451,6.382,2.573
2021-11-21,0,1.724,8.444,4.29
2021-11-22,1.8,-0.704,8.469,4.234
2021-11-23,0.2,1.262,9.903,5.411
2021-11-24,0.2,0.301,7.469,3.469
2021-11-25,29.6,5.796,7.92,6.961
2021-11-26,1.4,4.428,10.222,7.06
2021-11-27,23.6,4.973,8.195,6.716
2021-11-28,16,8.195,12.992,10.215
2021-11-29,2,7.895,12.05,9.785
2021-11-30,3.4,7.845,12.098,10.092
2021-12-01,0.6,9.583,14.625,12.549
2021-12-02,0,-0.958,8.693,5.721
2021-12-03,0,-2.712,5.385,0.844
2021-12-04,5,-1.47,3.195,0.964
2021-12-05,0.2,-3.153,2.289,-0.782
2021-12-06,10.2,0.051,2.047,0.934
2021-12-07,2.2,1.778,6.458,3.495
2021-12-08,0.4,0.989,6.914,3.993
2021-12-09,0,-1.071,5.668,2.335
2021-12-10,21.4,-2.16,6.331,1.533
2021-12-11,19.2,1.153,6.712,4.361
2021-12-12,9.2,-0.367,3.564,1.29
2021-12-13,7.8,0.439,4.532,3.069
2021-12-14,1,-2.131,3.142,0.646
2021-12-15,1.2,3.168,6.99,4.669
2021-12-16,0.6,-1.584,5.796,2.236
2021-12-17,0.8,-1.584,2.744,0.25
2021-12-18,41.6,-0.283,5.334,1.316
2021-12-19,0.2,-1.871,3.38,0.97
2021-12-20,0,-2.102,2.61,0.129
2021-12-21,2.6,-3.035,2.021,-0.393
2021-12-22,19.2,0.77,8.369,5.205
2021-12-23,0.4,-1.015,3.749,1.245
2021-12-24,7,-0.367,4.246,1.207
2021-12-25,0.4,-3.094,1.778,-0.227
2021-12-26,0,-7.64,-3.747,-5.823
2021-12-27,0,-8.831,-4.834,-7.402
2021-12-28,0,-6.77,-3.301,-5.365
2021-12-29,0.2,-4.895,-1.986,-3.295
2021-12-30,0,-6.898,0.907,-2.699
2021-12-31,0,-9.61,-1.527,-6.142
2022-01-01,0,-9.885,1.561,-3.835
2022-01-02,24.4,0.825,6.408,3.639
2022-01-03,9.8,-0.704,4.558,2.203
2022-01-04,14.2,-0.958,2.637,1.036
2022-01-05,0,-1.384,0.577,-0.491
2022-01-06,1.2,-1.356,0.934,-0.238
2022-01-07,22.6,-2.508,2.77,0.619
2022-01-08,3.4,-3.39,3.932,-0.271
2022-01-09,0,-2.073,5.591,0.821
2022-01-10,3.4,-2.888,3.38,0.636
2022-01-11,20.6,2.53,7.87,6.072
2022-01-12,15,4.74,10.222,6.391
2022-01-13,4.4,4.869,8.717,6.431
2022-01-14,0,4.584,7.92,6.143
2022-01-15,0.2,2.289,5.924,4.953
2022-01-16,0,4.324,7.268,5.316
2022-01-17,0,3.221,8.494,5.577
2022-01-18,3.8,5.642,7.97,6.46
2022-01-19,5.6,5.179,7.469,6.347
2022-01-20,5.6,4.61,11.516,7.568
2022-01-21,0,1.262,7.569,4.066
2022-01-22,0,1.344,7.419,4.074
2022-01-23,0,0.989,3.459,2.256
2022-01-24,0,2.047,4.973,3.038
2022-01-25,0,0.687,3.906,2.228
2022-01-26,0,-0.704,5.024,1.599
2022-01-27,0,-2.421,7.343,0.51
2022-01-28,0.2,-3.717,5.872,-0.797
2022-01-29,3.2,-0.563,5.693,2.258
2022-01-30,8.4,1.778,7.995,4.898
2022-01-31,0,-0.591,7.569,3.235
2022-02-01,0.2,-2.363,4.688,0.141
2022-02-02,1.2,-1.929,2.983,0.597
2022-02-03,2,2.262,5.591,3.815
2022-02-04,0.2,3.801,11.224,6.848
2022-02-05,0,1.643,8.344,4.883
2022-02-06,0,0.135,11.662,3.58
2022-02-07,0,-0.171,11.856,6.249
2022-02-08,1,3.089,8.618,5.964
2022-02-09,0.2,5.385,8.344,6.686
2022-02-10,0.2,3.327,9.064,6.117
2022-02-11,0,2.477,11.005,6.676
2022-02-12,0,-1.9,13.185,3.381
2022-02-13,0.2,-2.16,11.662,3.232
2022-02-14,0,1.805,9.879,5.943
2022-02-15,0,-0.423,11.662,4.12
2022-02-16,0,-0.817,11.589,4.277
2022-02-17,0,0.742,12.074,5.361
2022-02-18,0,2.289,12.389,5.951
2022-02-19,0.2,2.316,11.856,6.29
2022-02-20,0,-0.004,9.262,3.483
2022-02-21,5,-1.128,7.318,1.951
2022-02-22,0,-4.926,2.477,-0.96
2022-02-23,0,-7.155,3.722,-2.017
2022-02-24,0,-3.065,7.041,1.318
2022-02-25,0,-4.957,7.645,-0.718
2022-02-26,15.2,-3.183,5.514,0.904
2022-02-27,30,5.154,11.443,7.74
2022-02-28,23.4,5.076,8.27,6.823
2022-03-01,3.6,5.231,14.337,8.889
2022-03-02,5.8,3.854,10.467,7.266
2022-03-03,0,1.317,11.2,5.307
2022-03-04,0,2.396,11.467,6.289
2022-03-05,0,-1.299,12.896,4.658
2022-03-06,0.2,-1.727,14.05,4.583
2022-03-07,0,2.047,13.257,6.05
2022-03-08,1.8,3.459,10.858,6.369
2022-03-09,0,-2.363,7.945,3.239
2022-03-10,0,-3.926,7.895,2.02
2022-03-11,2.4,2.37,7.368,4.321
2022-03-12,3.2,3.38,7.77,5.146
2022-03-13,0.4,5.411,11.321,7.707
2022-03-14,14,6.026,9.558,7.328
2022-03-15,1.8,3.827,11.613,7.146
2022-03-16,0,2.717,12.025,7.086
2022-03-17,11,5.179,8.12,6.29
2022-03-18,0.4,5.949,10.614,7.539
2022-03-19,2.2,3.749,10.663,7.098
2022-03-20,1.6,0.301,7.569,4.263
2022-03-21,17,4.584,7.142,6.048
2022-03-22,4.8,6.408,10.785,8.342
2022-03-23,0.2,5.128,14.792,9.9
2022-03-24,0,0.356,13.594,6.103
2022-03-25,0,4.272,12.92,7.883
2022-03-26,8.8,5.847,12.316,7.834
2022-03-27,0.8,7.745,14.314,10.097
2022-03-28,2.4,5.821,14.457,9.733
2022-03-29,0,2.877,14.529,8.557
2022-03-30,0,4.688,12.243,8.445
2022-03-31,0,2.61,13.112,7.137
2022-04-01,0.4,4.246,10.687,6.974
2022-04-02,0,4.558,12.001,8.16
2022-04-03,23.2,4.895,8.444,6.847
2022-04-04,19.2,3.301,8.593,6.095
2022-04-05,0,3.538,11.71,7.518
2022-04-06,0,-0.479,13.233,6.096
2022-04-07,0,3.564,17.344,10.834
2022-04-08,1.6,3.722,11.37,9.213
2022-04-09,0,1.724,11.589,6.128
2022-04-10,13,1.994,7.167,3.511
2022-04-11,1.6,1.913,13.786,6.837
2022-04-12,1,1.317,6.331,3.867
2022-04-13,0.2,2.021,9.78,5.418
2022-04-14,0,-0.032,12.654,5.87
2022-04-15,0,-1.756,10.075,3.764
2022-04-16,0,-0.958,11.346,4.735
2022-04-17,0,-0.62,12.896,6.56
2022-04-18,20,4.428,9.386,6.909
2022-04-19,0.4,1.859,11.613,6.051
2022-04-20,3.8,-0.873,10.59,5.564
2022-04-21,2.6,3.168,13.618,7.371
2022-04-22,0,3.327,15.031,8.843
2022-04-23,0,2.93,16.368,9.264
2022-04-24,1.6,2.77,17.082,9.407
2022-04-25,6.6,5.024,13.088,9.208
2022-04-26,3,2.343,11.37,6.75
2022-04-27,0,0.329,12.968,6.35
2022-04-28,0.6,1.615,12.389,6.855
2022-04-29,0.2,1.832,14.29,8.655
2022-04-30,26.8,6.128,13.906,9.629
2022-05-01,0,3.538,15.247,9.724
2022-05-02,4.2,7.92,13.882,10.223
2022-05-03,0.4,7.015,13.449,10.161
2022-05-04,1.6,5.975,13.594,9.049
2022-05-05,9.8,6.331,9.682,8.208
2022-05-06,0.2,3.406,13.353,8.306
2022-05-07,0,1.94,13.93,7.574
2022-05-08,0.2,2.877,12.316,7.356
2022-05-09,0.2,3.854,13.449,8.793
2022-05-10,0,5.231,15.676,10.233
2022-05-11,0.8,4.376,14.457,8.716
2022-05-12,6.8,5.102,11.078,7.772
2022-05-13,0.8,1.643,13.858,8.178
2022-05-14,5,7.015,13.93,9.582
2022-05-15,12.4,8.841,14.649,11.024
2022-05-16,0,7.318,15.366,12.025
2022-05-17,1.6,5.719,16.058,10.082
2022-05-18,8.2,6.357,14.17,10.303
2022-05-19,0,5.179,15.461,10.334
2022-05-20,0,3.591,20.269,11.841
2022-05-21,0,4.895,21.7,13.439
2022-05-22,0,5.205,21.39,13.966
2022-05-23,1.6,10.492,18.533,14.487
2022-05-24,0,8.618,15.223,11.804
2022-05-25,1.2,10.149,20.841,14.308
2022-05-26,8.8,8.394,16.058,12.209
2022-05-27,3,8.717,16.701,12.37
2022-05-28,0,8.095,15.39,11.353
2022-05-29,0,7.041,15.079,11.723
2022-05-30,2,9.139,16.939,11.818
2022-05-31,0,9.262,20.079,14.01
2022-06-01,0,9.608,21.628,15.481
2022-06-02,0,12.992,22.992,17.177
2022-06-03,10.4,12.001,20.293,15.234
2022-06-04,6.6,9.903,17.582,13.328
2022-06-05,5,11.88,19.746,15.03
2022-06-06,0,8.767,16.796,13.221
2022-06-07,0,8.195,21.437,15.031
2022-06-08,0.6,11.734,20.317,15.411
2022-06-09,20.4,11.078,13.425,12.069
2022-06-10,4.4,11.127,19.318,14.997
2022-06-11,0.2,9.903,19.722,15.061
2022-06-12,0,10.32,19.318,13.549
2022-06-13,0,10.785,16.606,13.365
2022-06-14,0,8.668,20.269,13.898
2022-06-15,0.4,9.509,17.463,12.677
2022-06-16,4.2,10.467,17.629,13.491
2022-06-17,0,7.72,21.509,14.742
2022-06-18,0.4,12.001,17.772,14.672
2022-06-19,0.2,11.321,20.412,15.264
2022-06-20,0,9.534,21.246,15.533
2022-06-21,0,10.443,20.817,15.655
2022-06-22,0,12.316,21.175,16.8
2022-06-23,0,6.636,21.509,14.352
2022-06-24,0,6.839,26.671,16.537
2022-06-25,0,9.706,29.665,20.432
2022-06-26,0,12.074,31.893,22.532
2022-06-27,0,12.823,31.331,22.762
2022-06-28,0,14.745,19.318,17.081
2022-06-29,0,12.34,20.793,16.606
2022-06-30,0,10.149,25.598,17.419
2022-07-01,0,11.856,26.475,19.386
2022-07-02,0,12.147,24.484,18.33
2022-07-03,17.6,13.016,17.153,14.785
2022-07-04,1.2,12.437,18.295,14.943
2022-07-05,0,11.175,24.388,17.251
2022-07-06,4.2,14.768,22.776,17.698
2022-07-07,0.4,14.505,23.809,18.283
2022-07-08,0,13.353,22.705,18.184
2022-07-09,0,12.219,23.809,17.712
2022-07-10,0,13.786,23.857,18.59
2022-07-11,0,12.074,29.34,20.526
2022-07-12,0,12.871,27.949,20.429
2022-07-13,0,10.663,24.291,18.018
2022-07-14,0,12.074,25.186,18.557
2022-07-15,2,14.409,21.127,17.245
2022-07-16,0,13.906,21.056,17.391
2022-07-17,0.8,12.703,19.984,15.892
2022-07-18,0,12.654,22.705,17.252
2022-07-19,0,11.053,26.891,18.859
2022-07-20,0,13.473,28.419,20.86
2022-07-21,0,14.529,27.875,21.023
2022-07-22,0,12.871,24.122,18.125
2022-07-23,0,13.088,25.283,18.874
2022-07-24,0,12.268,28.468,19.588
2022-07-25,0,13.546,32.381,22.655
2022-07-26,0,15.986,37.069,25.76
2022-07-27,0,18.105,33.966,25.795
2022-07-28,0,17.653,34.466,25.771
2022-07-29,0,18.533,35.235,26.424
2022-07-30,0,15.366,34.624,25.058
2022-07-31,0,16.106,32.975,24.48
2022-08-01,0,15.509,28.642,21.761
2022-08-02,0,14.697,25.695,19.464
2022-08-03,0,14.409,24.508,17.975
2022-08-04,0,12.799,22.872,17.179
2022-08-05,0,9.829,26.402,17.976
2022-08-06,0,11.102,30.192,20.517
2022-08-07,0,11.516,31.255,21.525
2022-08-08,0,13.882,31.74,22.09
2022-08-09,0,15.008,30.672,21.828
2022-08-10,0.2,15.509,23.472,19.415
2022-08-11,0,16.392,27.998,21.456
2022-08-12,0,13.088,28.221,20.189
2022-08-13,0,15.008,24.146,19.258
2022-08-14,0,11.904,28.072,19.413
2022-08-15,0,13.353,29.665,21.375
2022-08-16,0,15.629,29.464,22.596
2022-08-17,0,13.473,33.94,23.645
2022-08-18,0,16.344,35.342,24.586
2022-08-19,0,17.724,29.815,22.554
2022-08-20,0,15.031,27.308,20.912
2022-08-21,0,15.199,26.402,20.566
2022-08-22,0,13.209,29.665,20.844
2022-08-23,0,14.361,29.515,21.166
2022-08-24,0,14.29,34.73,23.103
2022-08-25,0,16.415,31.816,23.202
2022-08-26,0,14.361,24.726,18.651
2022-08-27,0,13.449,23.448,17.685
2022-08-28,0,12.389,26.207,18.216
2022-08-29,0,12.34,30.672,20.69
2022-08-30,0,14.05,32.407,22.612
2022-08-31,0,14.84,32.665,22.96
2022-09-01,0,14.002,26.598,19.83
2022-09-02,0,12.389,30.167,20.721
2022-09-03,0,16.177,25.137,19.852
2022-09-04,1.2,14.002,22.776,17.344
2022-09-05,0,12.074,24.05,17.589
2022-09-06,0,7.995,28.147,16.942
2022-09-07,0,10.59,26.451,17.742
2022-09-08,0,6.965,24.436,15.873
2022-09-09,0,10.418,27.382,18.022
2022-09-10,0,9.312,30.268,18.183
2022-09-11,0,12.195,27.014,18.898
2022-09-12,0,13.353,25.647,18.052
2022-09-13,0,12.534,24.05,17.355
2022-09-14,0,11.029,24.726,16.959
2022-09-15,6,13.57,19.532,16.224
2022-09-16,0,10.907,20.341,15.162
2022-09-17,0,8.419,18.414,13.046
2022-09-18,0,7.167,24.871,14.775
2022-09-19,0,5.872,24.919,14.628
2022-09-20,0,6.153,26.378,15.568
2022-09-21,0,6.408,28.692,15.769
2022-09-22,0,10.907,23.208,16.159
2022-09-23,0.6,13.233,18.889,15.781
2022-09-24,0,10.198,22.393,15.784
2022-09-25,0,9.089,26.158,16.345
2022-09-26,0,9.114,28.147,17.279
2022-09-27,0,9.903,28.221,17.266
2022-09-28,0,11.151,20.936,15.635
2022-09-29,0,9.903,23.833,15.314
2022-09-30,0,8.965,23.352,14.793
2022-10-01,0,8.668,26.012,15.859
2022-10-02,0,9.435,28.171,16.773
2022-10-03,0,9.583,27.505,16.725
2022-10-04,0,9.682,21.318,14.088
2022-10-05,0,9.583,24.339,14.967
2022-10-06,0,8.792,25.55,15.561
2022-10-07,0,10.124,27.998,17.073
2022-10-08,0,9.312,27.481,16.161
2022-10-09,0,8.469,26.524,15.12
2022-10-10,0,8.742,22.034,14.418
2022-10-11,0,5.975,19.674,11.534
2022-10-12,0,5.385,21.7,11.852
2022-10-13,0,6.839,26.5,13.937
2022-10-14,0,7.368,24.002,13.872
2022-10-15,0,8.593,26.109,14.762
2022-10-16,0,6.331,27.924,15.015
2022-10-17,0,9.238,20.269,13.713
2022-10-18,0,6.458,22.345,12.585
2022-10-19,0,7.142,22.393,12.788
2022-10-20,0,8.916,21.652,12.866
2022-10-21,3.4,6.585,10.296,8.365
2022-10-22,0.2,3.327,13.882,8.042
2022-10-23,0.8,0.19,12.92,6.129
2022-10-24,5.6,4.869,15.247,9.268
2022-10-25,6.2,4.011,10.271,6.913
2022-10-26,0.2,1.643,9.46,6.186
2022-10-27,7,7.97,14.768,10.96
2022-10-28,1.8,6.204,14.337,9.239
2022-10-29,0,6.357,16.487,10.358
2022-10-30,15,9.287,12.678,10.592
2022-10-31,4.6,4.298,11.88,8.569
2022-11-01,0,-0.227,10.59,3.85
2022-11-02,0.2,0.439,10.173,5.729
2022-11-03,20.8,-0.06,5.898,2.89
2022-11-04,11,4.428,11.613,6.449
2022-11-05,0,2.983,9.706,5.629
2022-11-06,22.2,1.94,7.945,4.287
2022-11-07,0,0.273,3.985,2.488
2022-11-08,2.4,0.135,4.376,1.645
2022-11-09,0,-3.777,6.99,-0.079
2022-11-10,0,-2.16,6.331,2.183
2022-11-11,0.2,1.425,5.924,3.643
2022-11-12,0,0.051,7.945,3.345
2022-11-13,0,2.744,7.368,4.77
2022-11-14,0,0.797,9.287,3.295
2022-11-15,0,-0.283,6.636,1.797
2022-11-16,0,0.024,4.532,1.629
2022-11-17,0,-1.413,10.075,3.635
2022-11-18,0,-3.479,6.661,0.56
2022-11-19,0.2,-4.408,7.091,-0.613
2022-11-20,1.2,-2.976,6.839,1.979
2022-11-21,0.2,3.327,8.717,5.223
2022-11-22,12.2,3.985,7.945,5.837
2022-11-23,0,2.316,8.891,5.637
2022-11-24,0,3.142,9.386,4.814
2022-11-25,2.8,2.262,8.095,5.58
2022-11-26,1,-0.732,9.46,4.392
2022-11-27,1.4,-0.563,9.312,4.185
2022-11-28,2.4,-2.566,2.503,0.163
2022-11-29,17.2,-3.33,3.775,-0.869
2022-11-30,11.8,-2.247,4.298,1.425
2022-12-01,0,-3.508,0.577,-0.988
2022-12-02,0.2,-2.976,1.425,-0.431
2022-12-03,9.4,-0.171,4.011,1.273
2022-12-04,0.2,-3.006,3.116,-0.85
2022-12-05,0,-4.167,1.67,-0.775
2022-12-06,2,0.19,3.301,1.306
2022-12-07,1.8,1.588,4.48,2.673
2022-12-08,5.6,0.051,5.616,2.907
2022-12-09,9.8,-1.613,4.688,1.244
2022-12-10,16.2,4.402,8.469,6.254
2022-12-11,0,3.564,6.889,5.033
2022-12-12,0,-1.67,5.308,1.168
2022-12-13,0.2,-2.218,4.532,1.031
2022-12-14,0,-0.311,5.642,2.692
2022-12-15,0,-2.073,4.506,0.59
2022-12-16,0,-1.441,2.61,0.888
2022-12-17,0,-0.535,2.797,0.947
2022-12-18,0,-4.408,0.77,-1.377
2022-12-19,0,-6.294,-4.834,-5.644
2022-12-20,0.2,-5.76,0.107,-3.802
2022-12-21,0,-11.433,-3.183,-6.6
2022-12-22,0,-12.714,-4.53,-7.316
2022-12-23,0,-5.948,0.079,-2.744
2022-12-24,44,0.107,4.844,2.146
2022-12-25,12.8,1.778,4.688,3.048
2022-12-26,22.8,3.248,10.59,6.997
2022-12-27,29,4.844,7.645,6.049
2022-12-28,0.2,2.262,6.788,4.519
2022-12-29,7.2,3.327,5.719,4.628
2022-12-30,15.2,4.818,9.064,6.615
2022-12-31,0,1.94,9.731,6.172
2023-01-01,0,-0.535,6.306,2.524
2023-01-02,0,0.55,5.05,2.766
2023-01-03,0.6,1.371,5.821,3.358
2023-01-04,0.6,2.93,7.945,4.977
2023-01-05,0.4,5.385,11.029,8.01
2023-01-06,2.4,3.301,9.756,7.118
2023-01-07,18,4.636,7.544,6.687
2023-01-08,7.8,3.142,7.066,5.449
2023-01-09,5.2,3.089,8.693,5.862
2023-01-10,4.2,3.089,9.312,6.444
2023-01-11,0.2,0.273,7.97,4.211
2023-01-12,37.6,5.179,9.706,7.904
2023-01-13,9,8.195,11.492,9.503
2023-01-14,0.2,6.204,10.638,7.928
2023-01-15,3.2,4.818,9.015,7.127
2023-01-16,6.2,5.591,8.27,6.732
2023-01-17,3,4.376,7.217,6.12
2023-01-18,3.4,-0.171,7.945,5.482
2023-01-19,0.2,-1.842,6.636,1.303
2023-01-20,0,2.69,6.687,4.111
2023-01-21,6.6,0.522,3.88,2.331
2023-01-22,0.2,-1.157,6.255,1.583
2023-01-23,1.2,1.805,6.864,3.889
2023-01-24,1.6,3.749,7.519,5.439
2023-01-25,0.2,5.437,7.569,6.028
2023-01-26,0,3.749,8.145,5.783
2023-01-27,0.2,3.354,9.485,6.588
2023-01-28,0,1.425,7.242,4.8
2023-01-29,0,-5.11,4.402,-1.54
2023-01-30,0,-6.77,2.262,-2.623
2023-01-31,5,-0.451,2.477,0.524
2023-02-01,2.2,0.079,4.063,1.283
2023-02-02,0,-0.732,7.116,1.664
2023-02-03,2.4,0.218,8.593,3.959
2023-02-04,2.4,4.766,8.891,7.117
2023-02-05,2.6,5.179,10.418,6.76
2023-02-06,2.8,4.688,10.541,7.087
2023-02-07,10.2,2.744,10.663,7.045
2023-02-08,0,-0.648,7.444,3.33
2023-02-09,7,3.142,6.965,4.829
2023-02-10,2,3.195,10.834,6.304
2023-02-11,0.2,0.051,7.97,3.255
2023-02-12,0,3.617,9.04,5.433
2023-02-13,0.4,0.107,8.767,4.676
2023-02-14,0,-3.449,8.12,0.605
2023-02-15,0.2,-3.212,6.712,1.223
2023-02-16,0.2,0.797,6.611,3.161
2023-02-17,2.4,2.664,8.295,4.612
2023-02-18,0,0.797,9.213,4.671
2023-02-19,0.5,1.2,10.737,5.473
2023-02-20,0.8,5.834,11.974,8.527
2023-02-21,4.7,1.2,8.159,4.15
2023-02-22,6,-3.204,-1.494,-2.68
2023-02-23,0.5,-4.694,0.649,-2.37
2023-02-24,0.2,-8.838,0.942,-4.603
2023-02-25,4,-5.17,1.354,-2.568
2023-02-26,5.2,-2.467,6.509,1.402
2023-02-27,8,-1.888,2.591,-0.125
2023-02-28,8.9,-0.827,7.953,3.03
2023-03-01,0.4,-2.178,5.169,0.995
2023-03-02,3,1.973,9.293,5.168
2023-03-03,0.5,-0.633,5.891,2.114
2023-03-04,15.7,1.973,3.932,2.522
2023-03-05,0.2,2.262,8.159,4.761
2023-03-06,2.7,2.552,6.819,4.252
2023-03-07,0.2,-0.151,9.293,4.048
2023-03-08,0.2,-0.633,10.118,4.252
2023-03-09,0.2,1.104,10.324,5.168
2023-03-10,1.2,3.807,8.468,5.779
2023-03-11,0.7,0.911,8.262,4.048
2023-03-12,8.3,-0.44,7.128,2.827
2023-03-13,3.4,1.78,10.015,5.371
2023-03-14,0.7,1.007,9.19,4.659
2023-03-15,0.2,1.394,11.871,6.186
2023-03-16,0.2,-1.792,10.737,3.845
2023-03-17,0.2,-1.985,13.211,4.964
2023-03-18,0.2,0.911,16.408,8.12
2023-03-19,0.2,3.227,14.552,8.425
2023-03-20,2.9,7.088,10.221,8.323
2023-03-21,0.2,3.903,13.933,8.425
2023-03-22,0.3,-0.151,15.17,7
2023-03-23,0.6,4,8.984,6.084
2023-03-24,4.3,2.455,7.025,4.354
2023-03-25,7.6,0.718,9.809,4.761
2023-03-26,0.2,0.235,9.603,4.354
2023-03-27,0.3,2.359,11.149,6.288
2023-03-28,0.2,1.007,15.789,7.916
2023-03-29,0.2,-0.537,17.232,7.814
2023-03-30,0.2,-0.344,13.933,6.288
2023-03-31,4.4,3.421,6.819,4.761
2023-04-01,0.3,1.007,10.324,5.168
2023-04-02,1.7,-0.054,8.468,3.743
2023-04-03,0.8,-0.633,10.634,4.455
2023-04-04,0.2,-0.537,10.943,4.659
2023-04-05,0.3,-1.02,9.603,3.743
2023-04-06,5.3,6.123,10.53,7.916
2023-04-07,0.8,5.834,13.108,9.137
2023-04-08,6,6.413,8.365,7
2023-04-09,11.3,5.061,11.355,7.814
2023-04-10,0.2,3.324,11.149,6.796
2023-04-11,0.4,4.096,11.355,7.305
2023-04-12,0.5,1.764,13.51,7.22
2023-04-13,1,2.262,11.562,6.491
2023-04-14,0.2,-0.054,13.005,5.982
2023-04-15,1.3,5.447,10.427,7.611
2023-04-16,3.5,2.938,11.252,6.593
2023-04-17,1.2,1.78,9.087,4.964
2023-04-18,0.7,3.517,9.499,6.084
2023-04-19,0.2,4.675,11.149,7.509
2023-04-20,10,1.104,7.437,3.743
2023-04-21,0.5,4.289,10.53,7
2023-04-22,6.1,7.088,9.912,8.12
2023-04-23,0.8,7.474,10.84,8.832
2023-04-24,0.3,2.262,13.933,7.611
2023-04-25,0.2,3.517,15.273,8.934
2023-04-26,1.5,8.494,12.63,10.514
2023-04-27,0,4.011,19.936,11.465
2023-04-28,0,3.985,24.122,13.827
2023-04-29,0,7.066,24.098,16.039
2023-04-30,0,9.46,16.987,13.422
2023-05-01,0,6.433,18.771,12.765
2023-05-02,0,7.167,26.061,15.63
2023-05-03,0,10.345,24.75,17.232
2023-05-04,0,11.467,21.867,15.563
2023-05-05,20,9.287,12.823,10.98
2023-05-06,0.4,7.142,15.891,11.307
2023-05-07,0,5.924,18.295,11.484
2023-05-08,0,5.668,18.366,11.838
2023-05-09,0,8.593,19.888,13.525
2023-05-10,0,5.411,22.082,13.915
2023-05-11,0,7.444,23.641,15.376
2023-05-12,0,7.318,27.161,17.2
2023-05-13,0,9.78,29.065,19.598
2023-05-14,0,11.759,32.073,21.773
2023-05-15,0,12.823,33.105,22.768
2023-05-16,0,13.906,24.508,19.16
2023-05-17,0,12.292,27.776,19.401
2023-05-18,0,12.703,27.554,20.104
2023-05-19,0,12.147,26.72,18.919
2023-05-20,0,12.413,26.598,19.4
2023-05-21,0,12.316,21.772,16.182
2023-05-22,0,9.854,16.106,13.454
2023-05-23,0,5.898,16.129,11.792
2023-05-24,0,8.717,21.7,15.265
2023-05-25,0,8.543,27.333,17.266
2023-05-26,0,10.98,28.023,19.438
2023-05-27,0,13.305,23.376,17.824
2023-05-28,0,9.928,22.202,16.071
2023-05-29,0,9.903,23.064,16.128
2023-05-30,0,8.369,19.103,13.761
2023-05-31,0,9.336,18.723,13.636
2023-06-01,0,6.509,22.633,14.949
2023-06-02,0,8.17,23.713,16.228
2023-06-03,0,8.618,25.671,16.942
2023-06-04,0,6.965,22.154,15.241
2023-06-05,0,6.433,24.219,15.957
2023-06-06,0,9.435,29.165,18.106
2023-06-07,0,8.643,31.153,20.567
2023-06-08,0,14.098,26.231,20.027
2023-06-09,2.8,12.992,17.843,15.238
2023-06-10,11,12.074,19.103,13.793
2023-06-11,0,11.321,26.012,17.879
2023-06-12,0,11.929,29.59,20.374
2023-06-13,0,12.461,22.896,17.107
2023-06-14,0,10.858,21.27,15.509
2023-06-15,0,8.494,23.857,15.979
2023-06-16,0,12.122,23.064,17.511
2023-06-17,0,11.565,19.888,15.096
2023-06-18,2.4,7.92,16.63,11.905
2023-06-19,0,7.945,16.201,11.878
2023-06-20,0,9.558,18.842,13.997
2023-06-21,0,9.089,22.274,15.133
2023-06-22,0,8.841,25.598,17.571
2023-06-23,0,9.78,29.015,19.956
2023-06-24,0,11.953,23.328,17.522
2023-06-25,0,10.1,28.072,18.686
2023-06-26,0,11.88,27.628,19.465
2023-06-27,0,11.734,26.598,18.801
2023-06-28,0,11.832,28.048,19.722
2023-06-29,0,13.762,27.801,20.932
2023-06-30,0,13.233,28.518,21.464
2023-07-01,0,11.759,26.475,19.435
2023-07-02,0,10.394,27.308,18.643
2023-07-03,0,9.139,29.09,19.334
2023-07-04,0,12.05,31.637,22.873
2023-07-05,0,13.185,32.639,23.058
2023-07-06,0,14.146,30.419,22.59
2023-07-07,0,14.601,26.28,20.504
2023-07-08,0,13.04,25.55,19.447
2023-07-09,0,11.029,28.419,19.758
2023-07-10,0,12.847,23.93,18.75
2023-07-11,0,13.329,25.963,19.486
2023-07-12,0,13.281,28.023,20.037
2023-07-13,0,11.394,28.221,20.51
2023-07-14,0,12.847,31.103,22.163
2023-07-15,0,13.377,31.026,22.666
2023-07-16,0,15.175,30.394,22.849
2023-07-17,0,16.796,24.291,20.07
2023-07-18,0,11.078,28.27,20.351
2023-07-19,0,12.992,34.124,23.077
2023-07-20,0,14.721,32.691,23.931
2023-07-21,0,15.294,29.414,22.147
2023-07-22,0,16.677,27.924,22.214
2023-07-23,0,12.195,28.518,21.035
2023-07-24,17.8,12.001,19.722,16.256
2023-07-25,0,11.297,22.417,16.513
2023-07-26,0,10.296,24.388,17.527
2023-07-27,0,11.151,27.653,19.408
2023-07-28,0,11.953,28.916,20.969
2023-07-29,0,13.329,28.023,20.127
2023-07-30,0,12.05,26.012,18.802
2023-07-31,0,10.369,27.998,19.103
2023-08-01,0,11.807,29.365,20.275
2023-08-02,0,11.807,25.647,19.382
2023-08-03,0,11.832,29.79,20.739
2023-08-04,0,13.954,31.663,22.634
2023-08-05,0,15.7,25.258,20.71
2023-08-06,0,15.986,25.38,20.641
2023-08-07,0,14.577,28.593,21.481
2023-08-08,0,17.867,25.574,20.672
2023-08-09,2.6,15.485,26.036,19.303
2023-08-10,0,15.509,24.291,19.676
2023-08-11,0,12.243,28.196,19.708
2023-08-12,0,14.026,28.617,21.584
